time,sin_theta,cos_theta,theta_dot,x,x_dot,u,sin_theta_next,cos_theta_next,theta_dot_next,x_next,x_dot_next
5.35337167069142,0.719878075704545,0.694100537472722,-2.71162323759271,-61.8729357233347,-64.3930530210195,15.1527845847113,0.711572250807497,0.70261293176311,-2.77091613493538,-62.1255332881743,-58.8507788450047
5.35766384098716,0.711572250807497,0.70261293176311,-2.77091613493538,-62.1255332881743,-58.8507788450047,14.2518642602721,0.705610446864717,0.708599955740455,-2.8217385954531,-62.2866183275272,-53.7971684754622
5.36065814429192,0.705610446864717,0.708599955740455,-2.8217385954531,-62.2866183275272,-53.7971684754622,13.6479316501725,0.699519080820059,0.714613920637333,-2.85874937572323,-62.4358814539717,-49.8490337325399
5.36365244759668,0.699519080820059,0.714613920637333,-2.85874937572323,-62.4358814539717,-49.8490337325399,13.064529696314,0.690729803877709,0.723112949707763,-2.89778106814751,-62.6271444228187,-45.3309811009228
5.3678717026007,0.690729803877709,0.723112949707763,-2.89778106814751,-62.6271444228187,-45.3309811009228,12.2779251901411,0.685163629559792,0.728389182187965,-2.92982572797392,-62.7351503070817,-41.2593339933018
5.37048943473085,0.685163629559792,0.728389182187965,-2.92982572797392,-62.7351503070817,-41.2593339933018,11.8111334804772,0.679516866210066,0.733659886143471,-2.95080337535248,-62.835388313939,-38.2919267035552
5.373107166861,0.679516866210066,0.733659886143471,-2.95080337535248,-62.835388313939,-38.2919267035552,11.3609317961607,0.671664945049926,0.740855047624756,-2.97183750847667,-62.9605923958936,-34.9374257594223
5.37669083335139,0.671664945049926,0.740855047624756,-2.97183750847667,-62.9605923958936,-34.9374257594223,10.7718678174459,0.661626193740066,0.749833834764098,-2.99341414913114,-63.0992148561476,-30.8094748531578
5.38119017846892,0.661626193740066,0.749833834764098,-2.99341414913114,-63.0992148561476,-30.8094748531578,10.0775102381067,0.655396483700306,0.755285011868549,-3.0076467482359,-63.1744068484194,-27.3195702676913
5.38394249087848,0.655396483700306,0.755285011868549,-3.0076467482359,-63.1744068484194,-27.3195702676913,9.67791770546546,0.649106365568756,0.760697657534267,-3.01504876282189,-63.242698455437,-24.8124474460833
5.38669480328805,0.649106365568756,0.760697657534267,-3.01504876282189,-63.242698455437,-24.8124474460833,9.2972055338344,0.641517580753988,0.76710833236483,-3.02001640174232,-63.3156979318732,-22.1921098255153
5.3899842371008,0.641517580753988,0.76710833236483,-3.02001640174232,-63.3156979318732,-22.1921098255153,8.86682093460145,0.632788519084692,0.774324667122649,-3.02192421691606,-63.3880396001567,-19.3020673284906
5.39373210861385,0.632788519084692,0.774324667122649,-3.02192421691606,-63.3880396001567,-19.3020673284906,8.40850190873198,0.623978651058913,0.78144138809171,-3.01967783706282,-63.4495575323239,-16.4025690857319
5.39748261451605,0.623978651058913,0.78144138809171,-3.01967783706282,-63.4495575323239,-16.4025690857319,7.98284605854344,0.616789056211423,0.787128490233851,-3.01411412619455,-63.4919115530409,-13.92601428006
5.40052397436714,0.616789056211423,0.787128490233851,-3.01411412619455,-63.4919115530409,-13.92601428006,7.66071388590333,0.609566330738317,0.79273506824804,-3.00635794760592,-63.5278802358705,-11.826513333061
5.40356533421822,0.609566330738317,0.79273506824804,-3.00635794760592,-63.5278802358705,-11.826513333061,7.35833009333408,0.602542051151378,0.798087135965923,-2.99640484370491,-63.5569395601409,-9.86004014313758
5.4065125153502,0.602542051151378,0.798087135965923,-2.99640484370491,-63.5569395601409,-9.86004014313758,7.08311583008751,0.595018767480436,0.803711805528613,-2.98405909208562,-63.5819847438218,-7.95619470639491
5.40966040006207,0.595018767480436,0.803711805528613,-2.98405909208562,-63.5819847438218,-7.95619470639491,6.80726388659561,0.585880901292786,0.810397167751931,-2.96741234002058,-63.6044774206192,-5.89497194996296
5.41347596983718,0.585880901292786,0.810397167751931,-2.96741234002058,-63.6044774206192,-5.89497194996296,6.49612133284256,0.57954027150361,0.814943601548918,-2.94984982993411,-63.6152667175282,-4.07922153785739
5.41612091000748,0.57954027150361,0.814943601548918,-2.94984982993411,-63.6152667175282,-4.07922153785739,6.29428025868657,0.573198794658193,0.819416342162148,-2.93396321851442,-63.622309859392,-2.66287379307826
5.41876585017778,0.573198794658193,0.819416342162148,-2.93396321851442,-63.622309859392,-2.66287379307826,6.10286030299231,0.563953931026063,0.825806250690954,-2.91270710131165,-63.626183009931,-1.00382942639726
5.42262422535306,0.563953931026063,0.825806250690954,-2.91270710131165,-63.626183009931,-1.00382942639726,5.8409769325612,0.553004783742731,0.833178077698673,-2.88265813779682,-63.6214780515348,1.02751276173226
